id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
1648|Valeria Antonia Giraldo Vargas|NIT|861371628|Corporativo|3128490065|valeria.vargas1648@udea.edu.co|Calle 47 #47-4|Reclamo|2026-05-13 14:49:58|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-06-12 14:49:58|Registrada|jbedoya_udea
1649|Felipe Esteban Bedoya Ceballos|CE|1057957271|Otro|3034370162|felipe.ceballos1649@hotmail.com|Carrera 77 #17-1|Reclamo|2026-08-24 16:04:35|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-23 16:04:35|Registrada|mtorres_udea
1650|Daniela Antonia Bedoya Torres|NIT|864456365|Corporativo|3176319764|daniela.torres1650@gmail.com|Avenida 31 #73-18|Reclamo|2026-06-15 08:30:52|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-15 08:30:52|Registrada|rquintero_udea
1651|Sebastián Fernanda Zapata Mejía|CC|1066008423|Otro|3073077217|sebastian.mejia1651@udea.edu.co|Avenida 50 #91-87|Reclamo|2026-04-25 11:45:27|Página web|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudadela Robledo|2026-05-25 11:45:27|En proceso|dgiraldo_udea
1652|Juliana David Palacio Ríos|CE|1065513576|Otro|3059503274|juliana.rios1652@outlook.com|Diagonal 101 #41-13|Reclamo|2026-06-07 10:04:21|Otro|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-07 10:04:21|En proceso|cparra_udea
1653|Isabella Fernanda Mejía Castaño|TI|1079551675|Celular|3052724409|isabella.castano1653@hotmail.com|Diagonal 88 #58-19|Reclamo|2026-01-24 16:51:27|Redes sociales|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio de Extensión|2026-02-23 16:51:27|En proceso|jbedoya_udea
1654|Hernán Fernanda Rodríguez Gómez|PP|1068082023|Celular|3204182354|hernan.gomez1654@hotmail.com|Diagonal 1 #57-45|Reclamo|2026-07-07 15:51:52|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Ciudad Universitaria|2026-08-06 15:51:52|En proceso|apineda_udea
1655|Esteban Camila Restrepo Muñoz|CE|1047523404|Celular|3272184547|esteban.munoz1655@gmail.com|Transversal 31 #83-83|Reclamo|2026-09-01 07:15:20|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio Antioquia|2026-10-01 07:15:20|Solucionada|admin_udea
1656|Gabriela Camila Torres Bedoya|CC|1089140889|Celular|3017336827|gabriela.bedoya1656@udea.edu.co|Calle 24 #89-52|Reclamo|2026-03-05 15:06:55|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-04-04 15:06:55|Registrada|apineda_udea
1657|María Alejandro Vélez Vélez|CC|1065919215|Celular|3053539454|maria.velez1657@hotmail.com|Diagonal 59 #67-32|Reclamo|2026-04-26 16:49:20|Presencial|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio San Ignacio|2026-05-26 16:49:20|Registrada|jbedoya_udea
1658|Nicolás José Betancur Ríos|NIT|841153005|Corporativo|3067680806|nicolas.rios1658@udea.edu.co|Calle 97 #21-47|Reclamo|2026-01-11 12:47:25|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-02-10 12:47:25|Registrada|jbedoya_udea
1659|Melissa Muñoz Pérez|NIT|881669449|Fijo|3114035083|melissa.perez1659@outlook.com|Avenida 33 #61-95|Reclamo|2026-01-05 13:28:52|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudadela Robledo|2026-02-04 13:28:52|En proceso|jgomez_udea
1660|Andrés Alejandro Bedoya Villa|CE|1074258600|Celular|3243342959|andres.villa1660@hotmail.com|Calle 30 #52-44|Reclamo|2026-05-04 07:18:06|Presencial|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-03 07:18:06|Solucionada|jbedoya_udea
1661|Mauricio Alejandro Aristizábal Marín|TI|1001515154|Fijo|3056594187|mauricio.marin1661@hotmail.com|Diagonal 2 #95-14|Reclamo|2026-03-05 13:23:21|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-04 13:23:21|En proceso|mtorres_udea
1662|Mariana Camila Rodríguez Higuita|PP|1090280574|Otro|3238359302|mariana.higuita1662@outlook.com|Avenida 72 #80-73|Reclamo|2026-08-04 13:40:36|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-09-03 13:40:36|En proceso|mtorres_udea
1663|Vanessa Alejandro Herrera Ortiz|CC|1016592167|Fijo|3137596549|vanessa.ortiz1663@outlook.com|Diagonal 2 #14-92|Reclamo|2026-05-21 11:53:42|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-06-20 11:53:42|Solucionada|fherrera_udea
1664|Hernán José Montoya Giraldo|CC|1077280456|Corporativo|3198732320|hernan.giraldo1664@hotmail.com|Diagonal 102 #25-67|Reclamo|2026-03-25 17:52:01|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-24 17:52:01|Registrada|scardenas_udea
1665|Juan Sofía Peña Quintero|CE|1041994831|Otro|3258293966|juan.quintero1665@gmail.com|Carrera 47 #27-69|Reclamo|2026-01-19 14:29:15|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-02-18 14:29:15|En proceso|apineda_udea
1666|Adriana Valentina Gómez Sánchez|CE|1049088648|Otro|3033673878|adriana.sanchez1666@gmail.com|Transversal 13 #19-38|Reclamo|2026-06-18 08:18:19|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-07-18 08:18:19|En proceso|dgiraldo_udea
1667|Rodrigo Andrés Mejía Villa|CE|1039290590|Fijo|3194862634|rodrigo.villa1667@correo.com|N/A|Reclamo|2026-01-10 08:51:36|Otro|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Sede de Posgrado|2026-02-09 08:51:36|En proceso|scardenas_udea
1668|Emmanuel Sofía Builes López|CE|1077091038|Corporativo|3249402111|emmanuel.lopez1668@correo.com|Carrera 17 #21-56|Reclamo|2026-02-15 15:20:03|Página web|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio San Ignacio|2026-03-17 15:20:03|Registrada|mtorres_udea
1669|Ricardo José Cárdenas Sánchez|CE|1015876471|Corporativo|3236646975|ricardo.sanchez1669@correo.com|N/A|Reclamo|2026-01-02 07:20:56|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-01 07:20:56|Registrada|fherrera_udea
1670|Hernán Andrés Ceballos Jaramillo|CC|1094577295|Celular|3157818148|hernan.jaramillo1670@udea.edu.co|Transversal 6 #59-89|Reclamo|2026-01-22 14:38:48|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-02-21 14:38:48|Registrada|fherrera_udea
1671|Hernán Esteban Escobar Arboleda|CC|1089367943|Otro|3284186166|hernan.arboleda1671@gmail.com|Carrera 111 #32-98|Reclamo|2026-01-20 10:05:45|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Casas Patrimoniales|2026-02-19 10:05:45|Registrada|scardenas_udea
1672|Melissa Camila Franco Zuluaga|TI|1027772205|Otro|3184093898|melissa.zuluaga1672@correo.com|Diagonal 99 #94-54|Reclamo|2026-01-16 11:49:26|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Ciudad Universitaria|2026-02-15 11:49:26|Solucionada|mtorres_udea
1673|Mauricio Antonia Vélez Vélez|CE|1077302863|Corporativo|3251489367|mauricio.velez1673@udea.edu.co|Calle 100 #96-56|Reclamo|2026-08-07 13:35:10|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Ciudad Universitaria|2026-09-06 13:35:10|Solucionada|fherrera_udea
1674|Iván David Arboleda Giraldo|TI|1056128957|Otro|3185075798|ivan.giraldo1674@correo.com|Calle 61 #94-19|Reclamo|2026-08-05 08:45:59|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Ciudad Universitaria|2026-09-04 08:45:59|Registrada|admin_udea
1675|Angélica Sofía Gutiérrez Builes|CC|1015648680|Corporativo|3146366153|angelica.builes1675@hotmail.com|Transversal 83 #43-15|Reclamo|2026-02-27 17:55:58|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Sede de Posgrado|2026-03-29 17:55:58|En proceso|mvelez_udea
1676|Julián José Ramírez Álvarez|CC|1063471812|Otro|3137484856|julian.alvarez1676@udea.edu.co|N/A|Reclamo|2026-04-20 17:10:13|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Sede de Posgrado|2026-05-20 17:10:13|En proceso|apineda_udea
1677|Paula José Betancur Marín|CE|1064778730|Corporativo|3256170807|paula.marin1677@outlook.com|Carrera 118 #65-46|Reclamo|2026-05-03 16:01:18|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-06-02 16:01:18|Solucionada|jbedoya_udea
1678|Ricardo Alejandro Betancourt Escobar|PP|1039481448|Corporativo|3223185710|ricardo.escobar1678@correo.com|N/A|Reclamo|2026-06-02 12:59:54|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Ciudadela Robledo|2026-07-02 12:59:54|Registrada|dgiraldo_udea
1679|Jorge Antonia Ocampo Torres|NIT|840677864|Celular|3111529805|jorge.torres1679@gmail.com|Avenida 2 #81-27|Reclamo|2026-02-16 16:44:54|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-03-18 16:44:54|Registrada|admin_udea
1680|Esteban Fernanda López Restrepo|CE|1024006221|Fijo|3159691105|esteban.restrepo1680@udea.edu.co|Calle 112 #82-28|Reclamo|2026-09-22 17:10:44|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Edificio Antioquia|2026-10-22 17:10:44|Registrada|mvelez_udea
1681|Mauricio Alejandro Ospina Arboleda|PP|1097864381|Corporativo|3194665852|mauricio.arboleda1681@gmail.com|Transversal 119 #67-74|Reclamo|2026-06-12 14:14:55|Correo electrónico|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-12 14:14:55|Registrada|admin_udea
1682|Alejandra Esteban Gutiérrez Duque|CE|1028726931|Fijo|3158589046|alejandra.duque1682@outlook.com|N/A|Reclamo|2026-08-24 14:45:53|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-09-23 14:45:53|Solucionada|scardenas_udea
1683|Alexander Fernanda Marín Cadavid|CE|1071812156|Corporativo|3008902276|alexander.cadavid1683@udea.edu.co|Avenida 58 #39-7|Reclamo|2026-02-18 11:59:24|Redes sociales|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-03-20 11:59:24|Solucionada|jbedoya_udea
1684|Daniela Sofía Marín Correa|PP|1046330989|Celular|3272965461|daniela.correa1684@udea.edu.co|Calle 60 #98-38|Reclamo|2026-02-15 11:05:37|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Edificio Antioquia|2026-03-17 11:05:37|En proceso|jgomez_udea
1685|Sofía Antonia Cano Correa|NIT|862747194|Corporativo|3116786331|sofia.correa1685@udea.edu.co|Calle 95 #26-22|Reclamo|2026-03-22 09:53:41|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-21 09:53:41|Solucionada|cparra_udea
1686|Carolina Esteban Ospina Álvarez|CE|1061615435|Fijo|3147033782|carolina.alvarez1686@gmail.com|Transversal 65 #23-89|Reclamo|2026-02-07 10:44:33|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-03-09 10:44:33|Solucionada|dgiraldo_udea
1687|Paula José Salazar Álvarez|NIT|840947053|Corporativo|3234588800|paula.alvarez1687@udea.edu.co|Carrera 106 #7-11|Reclamo|2026-03-04 09:02:37|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-03 09:02:37|Registrada|rquintero_udea
1688|Carolina Sofía Cano Muñoz|TI|1026175008|Corporativo|3048080323|carolina.munoz1688@correo.com|Carrera 13 #75-78|Reclamo|2026-08-09 10:30:12|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-09-08 10:30:12|En proceso|scardenas_udea
1689|Mariana Antonia Zapata Higuita|TI|1061108033|Celular|3197835165|mariana.higuita1689@gmail.com|Diagonal 8 #65-96|Reclamo|2026-02-18 17:48:09|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudadela Robledo|2026-03-20 17:48:09|Registrada|lrestrepo_udea
1690|Jorge José Castaño Serna|PP|1094022833|Corporativo|3173017613|jorge.serna1690@hotmail.com|N/A|Reclamo|2026-06-06 13:15:26|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-07-06 13:15:26|En proceso|admin_udea
1691|Laura Alejandro Quintero Serna|TI|1022130910|Celular|3118150748|laura.serna1691@udea.edu.co|Carrera 48 #41-78|Reclamo|2026-06-07 09:07:46|Teléfono|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Casas Patrimoniales|2026-07-07 09:07:46|Registrada|mtorres_udea
1692|Daniela Ospina Castaño|NIT|896317205|Corporativo|3147495750|daniela.castano1692@correo.com|Diagonal 45 #49-94|Reclamo|2026-02-08 17:32:26|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-03-10 17:32:26|Registrada|mvelez_udea
1693|Laura Sofía Betancur Ríos|NIT|853170483|Fijo|3119741340|laura.rios1693@correo.com|Transversal 78 #30-25|Reclamo|2026-09-02 15:14:55|Teléfono|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-02 15:14:55|En proceso|rquintero_udea
1694|María Castaño Cárdenas|CE|1006173704|Corporativo|3052174504|maria.cardenas1694@gmail.com|Avenida 112 #39-12|Reclamo|2026-02-25 17:32:18|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Sede de Posgrado|2026-03-27 17:32:18|Solucionada|dgiraldo_udea
