id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
1775|Alejandra Alejandro Correa Cárdenas|CE|1006990737|Otro|3108306626|alejandra.cardenas1775@outlook.com|Transversal 28 #68-11|Sugerencia|2026-06-07 12:07:05|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio Antioquia|2026-07-07 12:07:05|Solucionada|rquintero_udea
1776|Santiago Sofía Restrepo Cárdenas|NIT|806121134|Fijo|3108373612|santiago.cardenas1776@correo.com|Transversal 70 #21-37|Sugerencia|2026-05-02 17:09:02|Presencial|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-06-01 17:09:02|Solucionada|admin_udea
1777|Esteban Valentina Mejía Ocampo|CC|1025330505|Fijo|3013065143|esteban.ocampo1777@udea.edu.co|Calle 74 #77-78|Sugerencia|2026-05-18 10:12:40|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudadela Robledo|2026-06-17 10:12:40|Registrada|apineda_udea
1778|Paula Gutiérrez Ramírez|NIT|834937857|Fijo|3161792919|paula.ramirez1778@outlook.com|Avenida 64 #69-24|Sugerencia|2026-05-17 08:58:38|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Edificio San Ignacio|2026-06-16 08:58:38|Solucionada|rquintero_udea
1779|Adriana Fernanda Duque Zapata|CE|1011416618|Otro|3113025837|adriana.zapata1779@hotmail.com|Calle 68 #17-64|Sugerencia|2026-06-11 13:50:54|Presencial|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-11 13:50:54|En proceso|jbedoya_udea
1780|María Londoño Quintero|CC|1087415153|Celular|3126956567|maria.quintero1780@outlook.com|Transversal 102 #32-1|Sugerencia|2026-05-02 14:57:32|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Ciudadela Robledo|2026-06-01 14:57:32|Registrada|apineda_udea
1781|Carolina Sofía Castaño Torres|CC|1036603469|Corporativo|3189020773|carolina.torres1781@correo.com|Avenida 31 #87-35|Sugerencia|2026-04-21 13:31:23|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus en el Área de la salud|2026-05-21 13:31:23|Solucionada|mvelez_udea
1782|Jorge Fernanda Herrera Escobar|TI|1048228462|Celular|3048711353|jorge.escobar1782@correo.com|Transversal 1 #13-91|Sugerencia|2026-04-02 17:42:35|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudadela Robledo|2026-05-02 17:42:35|Solucionada|jgomez_udea
1783|Álvaro Sánchez Castaño|TI|1081514643|Fijo|3066829214|alvaro.castano1783@hotmail.com|Avenida 104 #8-80|Sugerencia|2026-03-17 08:25:29|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus en el Área de la salud|2026-04-16 08:25:29|Registrada|lrestrepo_udea
1784|Emmanuel José Villa Cadavid|TI|1077565476|Otro|3003469427|emmanuel.cadavid1784@hotmail.com|Transversal 49 #38-85|Sugerencia|2026-02-02 14:41:43|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus en el Área de la salud|2026-03-04 14:41:43|Registrada|lrestrepo_udea
1785|Isabella Sofía Ramírez Restrepo|CE|1088832451|Otro|3149517802|isabella.restrepo1785@hotmail.com|Transversal 101 #63-78|Sugerencia|2026-03-03 14:00:48|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-04-02 14:00:48|En proceso|admin_udea
1786|Óscar Andrés Cárdenas Giraldo|CC|1078233668|Celular|3037229758|oscar.giraldo1786@correo.com|Avenida 86 #75-6|Sugerencia|2026-09-14 07:25:54|Correo electrónico|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudadela Robledo|2026-10-14 07:25:54|Solucionada|dgiraldo_udea
1787|Andrés Camila Arboleda Aristizábal|NIT|888296943|Otro|3098275201|andres.aristizabal1787@gmail.com|Avenida 7 #6-7|Sugerencia|2026-03-11 13:04:32|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Edificio de Extensión|2026-04-10 13:04:32|En proceso|fherrera_udea
1788|Carolina David Palacio Jaramillo|TI|1076506554|Celular|3208848524|carolina.jaramillo1788@hotmail.com|Transversal 26 #29-75|Sugerencia|2026-08-14 16:56:09|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-13 16:56:09|Registrada|cparra_udea
1789|Camila Sofía Duque Castaño|NIT|872666598|Otro|3076187105|camila.castano1789@hotmail.com|Carrera 89 #64-85|Sugerencia|2026-08-28 07:59:56|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-09-27 07:59:56|Solucionada|admin_udea
1790|Camila Aristizábal Salazar|CE|1095042680|Otro|3297180107|camila.salazar1790@udea.edu.co|Carrera 66 #1-28|Sugerencia|2026-01-25 09:18:03|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus en el Área de la salud|2026-02-24 09:18:03|En proceso|mtorres_udea
1791|Ximena Andrés Rodríguez López|TI|1008218137|Otro|3277710020|ximena.lopez1791@hotmail.com|Diagonal 108 #56-73|Sugerencia|2026-09-03 13:41:39|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-10-03 13:41:39|En proceso|mtorres_udea
1792|Manuela Sánchez Peña|CC|1041858076|Celular|3072347673|manuela.pena1792@udea.edu.co|Avenida 43 #27-84|Sugerencia|2026-05-10 15:53:14|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-06-09 15:53:14|Registrada|dgiraldo_udea
1793|Carolina Andrés Vargas Franco|CE|1014021816|Celular|3265559007|carolina.franco1793@udea.edu.co|Carrera 5 #25-78|Sugerencia|2026-07-26 07:42:45|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-08-25 07:42:45|Registrada|fherrera_udea
1794|Álvaro Fernanda Ocampo Montoya|TI|1064364585|Otro|3179276347|alvaro.montoya1794@outlook.com|Transversal 79 #56-63|Sugerencia|2026-09-22 08:01:27|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-10-22 08:01:27|Solucionada|mtorres_udea
1795|Nicolás Camila Gómez Betancourt|CC|1069444219|Corporativo|3283884613|nicolas.betancourt1795@correo.com|Carrera 45 #33-23|Sugerencia|2026-01-01 07:42:29|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Edificio de Extensión|2026-01-31 07:42:29|Registrada|jgomez_udea
1796|Paula Jaramillo Ocampo|CE|1062697834|Celular|3136571547|paula.ocampo1796@correo.com|N/A|Sugerencia|2026-01-15 11:09:01|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-14 11:09:01|Registrada|mvelez_udea
1797|Diego Fernanda Rodríguez Franco|NIT|890530925|Otro|3029232917|diego.franco1797@correo.com|Avenida 14 #66-26|Sugerencia|2026-01-09 13:02:59|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Ciudadela Robledo|2026-02-08 13:02:59|En proceso|admin_udea
1798|Mariana Fernanda Correa Vargas|PP|1048015043|Celular|3102235244|mariana.vargas1798@outlook.com|Transversal 37 #28-75|Sugerencia|2026-08-02 16:33:34|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Casas Patrimoniales|2026-09-01 16:33:34|En proceso|mtorres_udea
1799|Luisa Esteban Muñoz Builes|NIT|808303967|Celular|3221081937|luisa.builes1799@correo.com|Transversal 120 #46-48|Sugerencia|2026-04-23 07:58:08|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Edificio Antioquia|2026-05-23 07:58:08|En proceso|rquintero_udea
1800|Catalina Valentina Cadavid Zuluaga|CE|1069817505|Corporativo|3255667460|catalina.zuluaga1800@outlook.com|Avenida 60 #28-87|Sugerencia|2026-04-06 09:19:42|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-06 09:19:42|Registrada|dgiraldo_udea
1801|Tatiana Quintero Álvarez|CC|1061788996|Celular|3107512010|tatiana.alvarez1801@outlook.com|Transversal 87 #41-26|Sugerencia|2026-08-01 12:41:37|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-08-31 12:41:37|Registrada|fherrera_udea
1802|Emmanuel Valentina Torres Londoño|NIT|807857805|Corporativo|3248251248|emmanuel.londono1802@hotmail.com|Avenida 77 #60-18|Sugerencia|2026-01-17 10:32:05|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Edificio de Extensión|2026-02-16 10:32:05|En proceso|apineda_udea
1803|Isabella Jaramillo López|TI|1056377404|Celular|3218869999|isabella.lopez1803@hotmail.com|Diagonal 33 #72-72|Sugerencia|2026-07-22 10:38:36|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio de Extensión|2026-08-21 10:38:36|En proceso|fherrera_udea
1804|Ximena Andrés Escobar Betancur|CC|1068673711|Celular|3153920652|ximena.betancur1804@hotmail.com|Diagonal 116 #26-88|Sugerencia|2026-08-11 17:34:06|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Sede de Posgrado|2026-09-10 17:34:06|Solucionada|mvelez_udea
1805|Isabella David Salazar Ríos|CC|1020359946|Otro|3091675772|isabella.rios1805@correo.com|Calle 104 #97-69|Sugerencia|2026-08-03 07:25:14|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio Antioquia|2026-09-02 07:25:14|Registrada|lrestrepo_udea
1806|Ricardo Sofía Herrera Correa|TI|1054240871|Corporativo|3066146910|ricardo.correa1806@outlook.com|Carrera 36 #57-20|Sugerencia|2026-04-21 09:50:04|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio San Ignacio|2026-05-21 09:50:04|Solucionada|mvelez_udea
1807|Tatiana Valentina Higuita Uribe|CC|1040463236|Otro|3058236709|tatiana.uribe1807@udea.edu.co|Diagonal 68 #91-33|Sugerencia|2026-04-21 13:56:26|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Edificio de Extensión|2026-05-21 13:56:26|Registrada|lrestrepo_udea
1808|Hernán Peña Torres|NIT|879914162|Otro|3005669186|hernan.torres1808@correo.com|Diagonal 65 #79-79|Sugerencia|2026-05-27 17:02:08|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio San Ignacio|2026-06-26 17:02:08|Solucionada|rquintero_udea
1809|Sofía Alejandro Peña Zapata|PP|1091657493|Otro|3147190500|sofia.zapata1809@correo.com|Avenida 48 #67-68|Sugerencia|2026-09-24 14:06:36|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio de Extensión|2026-10-24 14:06:36|Registrada|mtorres_udea
1810|Óscar Antonia Quintero Higuita|CE|1050972184|Celular|3035031325|oscar.higuita1810@udea.edu.co|Calle 106 #84-23|Sugerencia|2026-04-21 10:06:01|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus en el Área de la salud|2026-05-21 10:06:01|Registrada|fherrera_udea
1811|Felipe David Marín Ocampo|NIT|878909848|Corporativo|3037503754|felipe.ocampo1811@gmail.com|Carrera 102 #20-84|Sugerencia|2026-02-20 14:20:14|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-03-22 14:20:14|En proceso|jgomez_udea
1812|Esteban Andrés Betancourt Correa|TI|1089915520|Corporativo|3051459207|esteban.correa1812@udea.edu.co|Avenida 80 #24-34|Sugerencia|2026-04-23 09:11:32|Correo electrónico|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus en el Área de la salud|2026-05-23 09:11:32|En proceso|cparra_udea
1813|Camila David Osorio Torres|PP|1071805843|Corporativo|3282308196|camila.torres1813@udea.edu.co|Transversal 88 #5-47|Sugerencia|2026-06-10 07:22:29|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Sede de Posgrado|2026-07-10 07:22:29|En proceso|cparra_udea
1814|Estefanía Camila Jaramillo Uribe|CE|1017295706|Corporativo|3005191348|estefania.uribe1814@gmail.com|Diagonal 112 #67-47|Sugerencia|2026-03-16 08:17:27|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Edificio de Extensión|2026-04-15 08:17:27|Registrada|cparra_udea
1815|Alexander Andrés Ocampo Montoya|PP|1025801263|Celular|3173710335|alexander.montoya1815@correo.com|N/A|Sugerencia|2026-01-07 17:43:15|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-06 17:43:15|Registrada|lrestrepo_udea
1816|Nicolás José Pérez López|NIT|818436387|Otro|3113874059|nicolas.lopez1816@gmail.com|N/A|Sugerencia|2026-07-23 08:50:11|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-22 08:50:11|Solucionada|jbedoya_udea
1817|Manuela Andrés Ceballos Sánchez|NIT|872751112|Corporativo|3281263694|manuela.sanchez1817@correo.com|Diagonal 20 #46-58|Sugerencia|2026-01-27 10:03:14|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Ciudadela Robledo|2026-02-26 10:03:14|En proceso|jgomez_udea
1818|Mariana José Salazar Osorio|CE|1030801924|Corporativo|3187694515|mariana.osorio1818@udea.edu.co|N/A|Sugerencia|2026-06-16 10:00:23|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-16 10:00:23|Solucionada|dgiraldo_udea
1819|Alejandra Antonia Pérez Restrepo|CE|1022339873|Corporativo|3119960563|alejandra.restrepo1819@udea.edu.co|Diagonal 38 #68-40|Sugerencia|2026-06-04 09:25:31|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-07-04 09:25:31|En proceso|mvelez_udea
1820|Santiago Antonia Cadavid Cano|PP|1050238816|Fijo|3192107760|santiago.cano1820@gmail.com|Diagonal 90 #89-37|Sugerencia|2026-02-10 12:14:23|Página web|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus en el Área de la salud|2026-03-12 12:14:23|En proceso|cparra_udea
