id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
1264|Jorge José Cano Peña|NIT|827114315|Otro|3123553889|jorge.pena1264@correo.com|Carrera 112 #26-33|Queja|2026-08-26 10:42:56|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus en el Área de la salud|2026-09-25 10:42:56|Registrada|jbedoya_udea
1265|Estefanía Andrés Builes Zapata|NIT|810601244|Fijo|3054566816|estefania.zapata1265@udea.edu.co|Diagonal 75 #11-17|Queja|2026-07-03 15:58:17|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-08-02 15:58:17|En proceso|cparra_udea
1266|Santiago Alejandro Ceballos Ramírez|CC|1002715595|Corporativo|3012583036|santiago.ramirez1266@gmail.com|Transversal 77 #46-92|Queja|2026-09-11 08:54:42|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-10-11 08:54:42|Solucionada|cparra_udea
1267|Alexander Antonia Mejía Mejía|CC|1088136921|Otro|3227639258|alexander.mejia1267@hotmail.com|Avenida 108 #48-7|Queja|2026-09-10 12:19:54|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio San Ignacio|2026-10-10 12:19:54|En proceso|scardenas_udea
1268|Valentina José López López|NIT|836234761|Fijo|3019555897|valentina.lopez1268@gmail.com|Carrera 104 #10-2|Queja|2026-09-10 13:14:58|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-10-10 13:14:58|Solucionada|scardenas_udea
1269|Angélica Esteban Franco Uribe|TI|1062490130|Fijo|3229016055|angelica.uribe1269@hotmail.com|Carrera 111 #9-16|Queja|2026-04-17 13:02:04|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Edificio Antioquia|2026-05-17 13:02:04|Registrada|mtorres_udea
1270|Luisa David Ortiz Álvarez|CE|1002586343|Otro|3153799651|luisa.alvarez1270@gmail.com|Avenida 25 #46-69|Queja|2026-08-02 07:11:44|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus en el Área de la salud|2026-09-01 07:11:44|Solucionada|mvelez_udea
1271|Camila Valentina Ocampo Vargas|CE|1028376425|Otro|3165139981|camila.vargas1271@outlook.com|Transversal 95 #74-38|Queja|2026-01-22 10:55:10|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio de Extensión|2026-02-21 10:55:10|Registrada|rquintero_udea
1272|Andrés Antonia Escobar Ríos|NIT|844336041|Otro|3065155575|andres.rios1272@gmail.com|Carrera 7 #29-41|Queja|2026-01-12 16:26:11|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-02-11 16:26:11|Registrada|jbedoya_udea
1273|Laura Camila Betancourt Vargas|CE|1063548376|Otro|3266916374|laura.vargas1273@hotmail.com|Calle 63 #93-29|Queja|2026-08-23 16:29:23|Otro|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-09-22 16:29:23|En proceso|fherrera_udea
1274|Juliana David Sánchez Vargas|NIT|845281753|Celular|3058569687|juliana.vargas1274@udea.edu.co|Calle 35 #47-54|Queja|2026-09-24 13:11:13|Presencial|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio San Ignacio|2026-10-24 13:11:13|Solucionada|apineda_udea
1275|Isabella José Higuita Correa|CC|1049603671|Corporativo|3206028277|isabella.correa1275@outlook.com|Avenida 51 #14-26|Queja|2026-05-22 10:16:15|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-06-21 10:16:15|En proceso|apineda_udea
1276|Fernando Antonia Pérez Villa|NIT|809585064|Fijo|3142336638|fernando.villa1276@correo.com|Diagonal 39 #34-91|Queja|2026-04-21 15:29:30|Teléfono|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio de Extensión|2026-05-21 15:29:30|Solucionada|dgiraldo_udea
1277|Juan Andrés Correa Álvarez|CC|1028030844|Fijo|3258880284|juan.alvarez1277@udea.edu.co|Carrera 108 #75-38|Queja|2026-08-28 13:59:02|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus en el Área de la salud|2026-09-27 13:59:02|En proceso|lrestrepo_udea
1278|Alejandra Camila Ceballos Álvarez|NIT|865853376|Celular|3145439807|alejandra.alvarez1278@correo.com|Carrera 71 #14-22|Queja|2026-01-12 07:39:36|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Casas Patrimoniales|2026-02-11 07:39:36|Registrada|admin_udea
1279|Isabella Andrés Muñoz Arboleda|CE|1050553059|Fijo|3049279483|isabella.arboleda1279@gmail.com|Transversal 64 #68-49|Queja|2026-09-16 07:41:15|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-10-16 07:41:15|Solucionada|scardenas_udea
1280|Alexander Alejandro Ríos Arboleda|CC|1010910538|Celular|3088169260|alexander.arboleda1280@gmail.com|Avenida 20 #90-27|Queja|2026-08-06 09:02:59|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-09-05 09:02:59|Solucionada|lrestrepo_udea
1281|Adriana Esteban Aristizábal Bedoya|CE|1050235255|Fijo|3019871414|adriana.bedoya1281@hotmail.com|Calle 94 #33-98|Queja|2026-02-23 08:46:10|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Ciudad Universitaria|2026-03-25 08:46:10|En proceso|dgiraldo_udea
1282|Iván Sofía Villa Builes|CC|1025406268|Otro|3164719811|ivan.builes1282@outlook.com|Carrera 40 #46-62|Queja|2026-04-26 17:16:55|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Edificio San Ignacio|2026-05-26 17:16:55|En proceso|jgomez_udea
1283|Iván Antonia Rodríguez Peña|CC|1013784526|Celular|3241476026|ivan.pena1283@gmail.com|Avenida 117 #45-24|Queja|2026-05-12 17:48:12|Presencial|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Sede de Posgrado|2026-06-11 17:48:12|Solucionada|admin_udea
1284|Mauricio José Uribe Jaramillo|CC|1025146370|Fijo|3263550684|mauricio.jaramillo1284@gmail.com|Carrera 65 #59-63|Queja|2026-08-14 15:37:40|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-13 15:37:40|En proceso|jgomez_udea
1285|David Camila Cárdenas Builes|CE|1014799566|Corporativo|3151581992|david.builes1285@outlook.com|Calle 39 #22-59|Queja|2026-09-28 16:12:00|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-10-28 16:12:00|Registrada|admin_udea
1286|Julián Antonia Castaño Builes|TI|1030950106|Fijo|3039541866|julian.builes1286@gmail.com|Carrera 45 #56-63|Queja|2026-03-18 12:25:55|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-04-17 12:25:55|En proceso|fherrera_udea
1287|Emmanuel Giraldo Ospina|CC|1074512836|Otro|3176199169|emmanuel.ospina1287@correo.com|Calle 60 #60-66|Queja|2026-04-05 07:23:01|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Sede de Posgrado|2026-05-05 07:23:01|Solucionada|rquintero_udea
1288|Óscar Sofía Castaño Restrepo|CC|1008346771|Corporativo|3188129847|oscar.restrepo1288@gmail.com|Diagonal 90 #73-65|Queja|2026-04-14 08:50:36|Presencial|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Sede de Posgrado|2026-05-14 08:50:36|En proceso|apineda_udea
1289|Camila Camila López Sánchez|PP|1081206681|Otro|3145615125|camila.sanchez1289@hotmail.com|Calle 81 #70-99|Queja|2026-04-17 17:12:42|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-05-17 17:12:42|Solucionada|cparra_udea
1290|Nicolás Esteban Ramírez Correa|CC|1052192463|Corporativo|3177576835|nicolas.correa1290@gmail.com|Calle 97 #40-86|Queja|2026-03-03 17:11:39|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus en el Área de la salud|2026-04-02 17:11:39|Solucionada|admin_udea
1291|Santiago Ceballos Cárdenas|CE|1027940856|Fijo|3094339048|santiago.cardenas1291@outlook.com|Avenida 112 #70-46|Queja|2026-06-03 11:57:24|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-03 11:57:24|En proceso|apineda_udea
1292|Emmanuel Villa Vélez|PP|1053356795|Corporativo|3297226972|emmanuel.velez1292@correo.com|Calle 82 #21-75|Queja|2026-05-15 16:04:55|Teléfono|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Sede de Posgrado|2026-06-14 16:04:55|Registrada|cparra_udea
1293|Carlos Valentina Quintero Torres|CE|1054869365|Otro|3298131941|carlos.torres1293@correo.com|Transversal 9 #32-65|Queja|2026-01-17 08:17:45|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-16 08:17:45|Registrada|cparra_udea
1294|Hernán Fernanda Serna Salazar|NIT|841665746|Corporativo|3162848879|hernan.salazar1294@correo.com|Carrera 42 #19-83|Queja|2026-07-04 12:46:40|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-03 12:46:40|En proceso|apineda_udea
1295|Fernando Esteban Palacio Vargas|CC|1001017429|Corporativo|3038027810|fernando.vargas1295@gmail.com|Transversal 95 #65-69|Queja|2026-05-28 11:35:48|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-27 11:35:48|Registrada|cparra_udea
1296|Mauricio Antonia Aristizábal Builes|CE|1028151509|Corporativo|3185609906|mauricio.builes1296@gmail.com|Diagonal 27 #92-22|Queja|2026-01-20 16:19:14|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-02-19 16:19:14|Solucionada|fherrera_udea
1297|Rodrigo Valentina Correa Cano|PP|1093511116|Fijo|3015913909|rodrigo.cano1297@outlook.com|N/A|Queja|2026-09-14 17:20:40|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-10-14 17:20:40|Solucionada|fherrera_udea
1298|Leonardo Osorio Ortiz|CC|1057103247|Corporativo|3059171694|leonardo.ortiz1298@correo.com|Carrera 52 #93-71|Queja|2026-03-10 13:38:03|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-04-09 13:38:03|Solucionada|jgomez_udea
1299|Hernán Andrés Higuita Osorio|CC|1021253670|Otro|3028414871|hernan.osorio1299@outlook.com|Avenida 97 #21-67|Queja|2026-04-05 11:05:18|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus en el Área de la salud|2026-05-05 11:05:18|En proceso|mtorres_udea
1300|Gabriela José Arboleda Marín|CC|1050570895|Otro|3103371655|gabriela.marin1300@hotmail.com|Avenida 34 #20-79|Queja|2026-09-28 13:37:40|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus en el Área de la salud|2026-10-28 13:37:40|Solucionada|fherrera_udea
1301|Mauricio José Cárdenas Higuita|NIT|836121168|Fijo|3237562064|mauricio.higuita1301@gmail.com|Carrera 52 #65-75|Queja|2026-06-26 07:21:29|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-26 07:21:29|Solucionada|fherrera_udea
1302|Camila Antonia Ortiz Bedoya|CC|1022969758|Otro|3092773123|camila.bedoya1302@gmail.com|Transversal 19 #16-51|Queja|2026-02-12 16:09:30|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio Antioquia|2026-03-14 16:09:30|Solucionada|admin_udea
1303|Carlos David Betancur Rodríguez|CE|1093791065|Fijo|3219180712|carlos.rodriguez1303@gmail.com|Calle 107 #22-8|Queja|2026-06-04 12:23:52|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-04 12:23:52|Solucionada|lrestrepo_udea
1304|Ximena Sofía Betancur Osorio|NIT|877648322|Corporativo|3053232319|ximena.osorio1304@udea.edu.co|Avenida 109 #23-39|Queja|2026-08-26 09:47:12|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Edificio Antioquia|2026-09-25 09:47:12|Registrada|jgomez_udea
1305|Leonardo José Builes Ocampo|TI|1009876402|Corporativo|3141441522|leonardo.ocampo1305@correo.com|Calle 54 #99-35|Queja|2026-06-12 13:46:31|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-07-12 13:46:31|Solucionada|dgiraldo_udea
1306|Paula José Betancur Montoya|CE|1085584412|Fijo|3175303730|paula.montoya1306@udea.edu.co|Transversal 110 #90-52|Queja|2026-07-03 12:48:45|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio San Ignacio|2026-08-02 12:48:45|Registrada|mtorres_udea
1307|Alejandra Sofía Pérez Pérez|CE|1038816395|Corporativo|3075345589|alejandra.perez1307@outlook.com|Avenida 89 #31-2|Queja|2026-01-23 09:14:03|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-02-22 09:14:03|Registrada|mtorres_udea
